poster,recipient,relationship,tweet date,tweet id,tweet,hashtags,retweet status
gameofthrones1v,gameofthrones1v,tweet,sat oct 01 06:42:08 +0000 2016,782108318512787456,❤#gameofthrones game of thrones season 3 #dvd only #tv #series https://t.co/x6uh40s7kz https://t.co/fzsljtejvw https://t.co/ucy3owhnzt,"['gameofthrones', 'dvd', 'tv', 'series']",False
piyush9i,cyanidehumor,mentions,sat oct 01 06:42:51 +0000 2016,782108498855272450,rt @cyanidehumor: ghost whisperer😁😁😁 https://t.co/atdexl7vvk,[],True
filthysister,filthysister,tweet,sat oct 01 06:50:41 +0000 2016,782110470186627072,forgot how good it was when the stark banners fell back down at winterfell. what a moment. #recap #gameofthrones,"['recap', 'gameofthrones']",False
dianacouto2,daenerys,mentions,sat oct 01 06:52:44 +0000 2016,782110986111254528,rt @daenerys: https://t.co/s4plxl45l0,[],True
superkaeee,minminnay,mentions,sat oct 01 07:01:23 +0000 2016,782113162938068992,rt @minminnay: ยอดขายของแบรนด์น้ำแร่ samdasoo ที่แทยอนเป็นพรีเซ็นเตอร์ ยอดขายพุ่งสู่ 31 พันล้านวอน // นึกว่าจะเปลี่ยนหัวทู้ให้บ้าง https://…,[],True
nekoqueenz,moomanoww,mentions,sat oct 01 07:10:56 +0000 2016,782115566278447104,"rt @moomanoww: หากวันหนึ่งความรักพูดได้ คิดว่าความรักอยากจะบอกอะไรกับคุณ?

อีโง่",[],True
tanmay_ayush,loyalstalker,mentions,sat oct 01 07:12:42 +0000 2016,782116010879049728,rt @loyalstalker: ha ha ha ha *statutory warning*. #familymadness #snapchat ....... but it's hysterical 😂😂😂😂 https://t.co/8cekdaukv7,"['familymadness', 'snapchat']",True
greenmanjae01_,minminnay,mentions,sat oct 01 07:14:16 +0000 2016,782116405122510848,rt @minminnay: ทำไมถึงพูดว่าให้เกียรติพื้นที่ส่วนตัวของคุณด้วยในเมื่อเล่นตั้งสถานะโพส์เป็นสาธารณะแบบนั้น มันส่วนตัวตรงไหนหรอ #รณกรมารยาทมีไ…,[],True
heylabradoodle,heylabradoodle,tweet,sat oct 01 07:31:26 +0000 2016,782120725255716864,tak strasznie łzawią mi oczy god why,[],False
iy01gnag06iymdq,_petricor_,mentions,sat oct 01 07:34:21 +0000 2016,782121459275669504,"rt @_petricor_: ДЛ; Хей, детка, я теперь брюнетка, бежать бессмысленно я стреляю метко https://t.co/ekjnbhhfzl",[],True
taissawau,taissawau,tweet,sat oct 01 07:54:05 +0000 2016,782126425327493120,#ЯОбожаюТвиттерПотомуЧто здесь очень добрые люди🤗💝,['ЯОбожаюТвиттерПотомуЧто'],False
prince_mojo_,prince_mojo_,tweet,sat oct 01 08:12:36 +0000 2016,782131085186596864,wild thing: emmy rossum rocked an extra stylish animal print dress for dinner at catch la in los angeles on friday https://t.co/yx0ngihgzh,[],False
depressprince,_king_asshole_,reply,sat oct 01 08:15:06 +0000 2016,782131714336419840,@_king_asshole_ на тебя похож)0,[],False
sweetanki4192,sabkilengayab,mentions,sat oct 01 08:18:26 +0000 2016,782132553209839616,"rt @sabkilengayab: salman khan has contacts with under-world since last 15 years, nobody dares to question this criminal. arnab rip hi… ",[],True
akwohaib,abdulllahlfc,reply,sat oct 01 08:28:49 +0000 2016,782135166252814336,@abdulllahlfc وضع الليفربوليين وانا منهم 😂 https://t.co/5ssyp70hfi,[],False
devang21_,art_lover_09,mentions,sat oct 01 08:32:33 +0000 2016,782136105772593152,"rt @art_lover_09: ""i don`t know... let`s yahoo it!"" - said by no one, ever.",[],True
gameofthrones1v,gameofthrones1v,tweet,sat oct 01 08:33:06 +0000 2016,782136244213944320,#gameofthrones #fit best weight loss supplements that work https://t.co/pbh7yjvfmr game of thrones,"['gameofthrones', 'fit']",False
beachhouse__,lordsnow,mentions,sat oct 01 08:45:13 +0000 2016,782139293447942147,"rt @lordsnow: ""the starks are always right eventually."" https://t.co/mgjywaaemb",[],True
nashj648,gameofthrones,mentions,sat oct 01 09:00:40 +0000 2016,782143181576146944,rt @gameofthrones: 5 more weeks. rally the realm. http://t.co/zol46rbuf1 #gotseason5,['gotseason5'],True
im_not_crying,lienship,reply,sat oct 01 09:06:25 +0000 2016,782144628623548417,@lienship утра,[],False
im_not_crying,dudko_yana,reply,sat oct 01 09:12:07 +0000 2016,782146063041982464,@dudko_yana кого?,[],False
christi63024990,dancegoai,mentions,sat oct 01 09:16:59 +0000 2016,782147287816560640,"rt @dancegoai: please just look me in my face, tell me everything's okay 🎤
choreography: @janelleginestra https://t.co/ovrlsjg9gr",[],True
christi63024990,janelleginestra,mentions,sat oct 01 09:16:59 +0000 2016,782147287816560640,"rt @dancegoai: please just look me in my face, tell me everything's okay 🎤
choreography: @janelleginestra https://t.co/ovrlsjg9gr",[],True
ananas72797626,ananas72797626,tweet,sat oct 01 09:17:14 +0000 2016,782147350718451714,"Мамка постирала нормальные джинсы и я должен идти гулять, а потом и в художку в розовых",[],False
_badkidsejal_,queenlightwoods,mentions,sat oct 01 09:19:49 +0000 2016,782148000827183104,rt @queenlightwoods: trying too look for the point in the felicity boyfriend storyline https://t.co/utlxvqrf7e,[],True
masg66,bimmerella,mentions,sat oct 01 09:22:34 +0000 2016,782148692870504448,"rt @bimmerella: if you donate to trump, you're getting screwed.  you're putting $$ in his pocket.
#trumpisanabuser of your trust! 😠
https:/…",['trumpisanabuser'],True
evaggelinamyr,evaggelinamyr,tweet,sat oct 01 09:34:29 +0000 2016,782151691823157248,"your royal highness allow me to say that your loyal mignions will be there to support you
*curtsies* https://t.co/h8jplpqwqf",[],False
southmade_,southmade_,tweet,sat oct 01 09:34:55 +0000 2016,782151800883326976,i'm daenerys. discover which #gameofthrones character you are! sign in: https://t.co/veulh3t81g https://t.co/rm73q8a2jd,['gameofthrones'],False
top_lizzy_grand,top_lizzy_grand,tweet,sat oct 01 09:37:29 +0000 2016,782152446772740096,Собираюсь на прогулку с бест френдами💕,[],False
tintin607,minminnay,mentions,sat oct 01 09:49:22 +0000 2016,782155437311266816,rt @minminnay: ยอดขายของแบรนด์น้ำแร่ samdasoo ที่แทยอนเป็นพรีเซ็นเตอร์ ยอดขายพุ่งสู่ 31 พันล้านวอน // นึกว่าจะเปลี่ยนหัวทู้ให้บ้าง https://…,[],True
depressprince,depressprince,reply,sat oct 01 09:52:35 +0000 2016,782156246820462592,@depressprince *кожаный,[],False
tan_sugartan,joke_jaith,mentions,sat oct 01 09:56:41 +0000 2016,782157278619185152,rt @joke_jaith: หนุ่มนักศึกษาเอากางเกงขายาวของเขาให้เพื่อนนักศึกษาหญิงใส่เข้าสอบหลังเธอลืมเอามาเปลี่ยน ส่วนตัวเองใส่กางเกงสั้นเสมอ… ,[],True
tan_sugartan,tan_sugartan,tweet,sat oct 01 10:01:49 +0000 2016,782158570473218048,ทำไมตื่นเต้นเนี้ยยย โซชิจะมาแล้วว,[],False
nika_nika666,alenayryr,reply,sat oct 01 10:06:41 +0000 2016,782159795193339904,@alenayryr что за сериал?,[],False
penguinxr,penguinxr,tweet,sat oct 01 10:08:35 +0000 2016,782160273360711680,"Оставьте Кева, пожалуйста . Че опять его кинут((( https://t.co/s5e99xbwvc",[],False
arishank2013,ananasech,mentions,sat oct 01 10:14:45 +0000 2016,782161825261649920,rt @ananasech: ( https://t.co/80smu5d3w4,[],True
mnnrd_,minminnay,mentions,sat oct 01 10:23:48 +0000 2016,782164102768496640,rt @minminnay: ทำไมถึงพูดว่าให้เกียรติพื้นที่ส่วนตัวของคุณด้วยในเมื่อเล่นตั้งสถานะโพส์เป็นสาธารณะแบบนั้น มันส่วนตัวตรงไหนหรอ #รณกรมารยาทมีไ…,[],True
cb5azv,t_clark71,mentions,sat oct 01 10:30:01 +0000 2016,782165667218939904,rt @t_clark71: revenge is never as sweet as it is on #gameofthrones,['gameofthrones'],True
aomamana,tarek_abdrabo,mentions,sat oct 01 10:36:08 +0000 2016,782167206532554753,rt @tarek_abdrabo: #gameofthrones #got &lt;3 https://t.co/8knggg43jc,"['gameofthrones', 'got']",True
twdlannister,_lm_g_w_vl_,mentions,sat oct 01 10:43:39 +0000 2016,782169098163785728,"rt @_lm_g_w_vl_: @m_g_w_v

ＲＥＴＷＥＥＴ

       ＡＮＤ

 ＦＯＬＬＯＷ

༺•☾✭☽•༻
     #ＭＧＷＶ
༺•☾✭☽•༻

@jaderpierre
@boo_bear_hugs_
@derricktopaz
@thatsmgwv",['ＭＧＷＶ'],True
twdlannister,m_g_w_v,mentions,sat oct 01 10:43:39 +0000 2016,782169098163785728,"rt @_lm_g_w_vl_: @m_g_w_v

ＲＥＴＷＥＥＴ

       ＡＮＤ

 ＦＯＬＬＯＷ

༺•☾✭☽•༻
     #ＭＧＷＶ
༺•☾✭☽•༻

@jaderpierre
@boo_bear_hugs_
@derricktopaz
@thatsmgwv",['ＭＧＷＶ'],True
twdlannister,jaderpierre,mentions,sat oct 01 10:43:39 +0000 2016,782169098163785728,"rt @_lm_g_w_vl_: @m_g_w_v

ＲＥＴＷＥＥＴ

       ＡＮＤ

 ＦＯＬＬＯＷ

༺•☾✭☽•༻
     #ＭＧＷＶ
༺•☾✭☽•༻

@jaderpierre
@boo_bear_hugs_
@derricktopaz
@thatsmgwv",['ＭＧＷＶ'],True
twdlannister,boo_bear_hugs_,mentions,sat oct 01 10:43:39 +0000 2016,782169098163785728,"rt @_lm_g_w_vl_: @m_g_w_v

ＲＥＴＷＥＥＴ

       ＡＮＤ

 ＦＯＬＬＯＷ

༺•☾✭☽•༻
     #ＭＧＷＶ
༺•☾✭☽•༻

@jaderpierre
@boo_bear_hugs_
@derricktopaz
@thatsmgwv",['ＭＧＷＶ'],True
twdlannister,derricktopaz,mentions,sat oct 01 10:43:39 +0000 2016,782169098163785728,"rt @_lm_g_w_vl_: @m_g_w_v

ＲＥＴＷＥＥＴ

       ＡＮＤ

 ＦＯＬＬＯＷ

༺•☾✭☽•༻
     #ＭＧＷＶ
༺•☾✭☽•༻

@jaderpierre
@boo_bear_hugs_
@derricktopaz
@thatsmgwv",['ＭＧＷＶ'],True
twdlannister,thatsmgwv,mentions,sat oct 01 10:43:39 +0000 2016,782169098163785728,"rt @_lm_g_w_vl_: @m_g_w_v

ＲＥＴＷＥＥＴ

       ＡＮＤ

 ＦＯＬＬＯＷ

༺•☾✭☽•༻
     #ＭＧＷＶ
༺•☾✭☽•༻

@jaderpierre
@boo_bear_hugs_
@derricktopaz
@thatsmgwv",['ＭＧＷＶ'],True
alicesttu,alicesttu,tweet,sat oct 01 10:49:16 +0000 2016,782170511669243905,"#gameofthrones, take your time #gameofthrones... #gameofthrones https://t.co/ok2zjkn2jg","['gameofthrones', 'gameofthrones', 'gameofthrones']",False
gameofthrones1v,gameofthrones1v,tweet,sat oct 01 10:55:04 +0000 2016,782171971274485760,❤❤❤#gameofthrones ln game of thrones #dvd complete set first season 1 {widescreen} 5 seasons listed ice and fire https://t.co/pewyti7vly,"['gameofthrones', 'dvd']",False
int_adh,skipt25,mentions,sat oct 01 10:55:42 +0000 2016,782172130641321984,"rt @skipt25: Что будет, если привести меня в приют для животных https://t.co/t4wtvplfwv",[],True
tan_sugartan,piscest9,mentions,sat oct 01 10:55:50 +0000 2016,782172164208209924,rt @piscest9: เค้าด่าฟานี่ลงกันได้ยังไง ㅠㅠ https://t.co/yqwurvtwll,[],True
tan_sugartan,pinkgg90,mentions,sat oct 01 11:02:01 +0000 2016,782173720320155648,rt @pinkgg90: ได้เห็นหน้าแล้วมีความสุขมากๆถึงจะนานก็รอได้เสมอ #tiffany #snsd #busanoneasiafestival https://t.co/1poerqfht5,"['tiffany', 'snsd', 'busanoneasiafestival']",True
secretolw,minminnay,mentions,sat oct 01 11:13:17 +0000 2016,782176555631992832,rt @minminnay: ทำไมถึงพูดว่าให้เกียรติพื้นที่ส่วนตัวของคุณด้วยในเมื่อเล่นตั้งสถานะโพส์เป็นสาธารณะแบบนั้น มันส่วนตัวตรงไหนหรอ #รณกรมารยาทมีไ…,[],True
padraig_mcshane,chrisibbotson11,mentions,sat oct 01 11:16:20 +0000 2016,782177323219054592,rt @chrisibbotson11: ballintoy #ballintoy #gameofthrones @weathercee @barrabest @geoff_maskell @angie_weather @newslineweather… ,"['ballintoy', 'gameofthrones']",True
padraig_mcshane,weathercee,mentions,sat oct 01 11:16:20 +0000 2016,782177323219054592,rt @chrisibbotson11: ballintoy #ballintoy #gameofthrones @weathercee @barrabest @geoff_maskell @angie_weather @newslineweather… ,"['ballintoy', 'gameofthrones']",True
padraig_mcshane,barrabest,mentions,sat oct 01 11:16:20 +0000 2016,782177323219054592,rt @chrisibbotson11: ballintoy #ballintoy #gameofthrones @weathercee @barrabest @geoff_maskell @angie_weather @newslineweather… ,"['ballintoy', 'gameofthrones']",True
padraig_mcshane,geoff_maskell,mentions,sat oct 01 11:16:20 +0000 2016,782177323219054592,rt @chrisibbotson11: ballintoy #ballintoy #gameofthrones @weathercee @barrabest @geoff_maskell @angie_weather @newslineweather… ,"['ballintoy', 'gameofthrones']",True
padraig_mcshane,angie_weather,mentions,sat oct 01 11:16:20 +0000 2016,782177323219054592,rt @chrisibbotson11: ballintoy #ballintoy #gameofthrones @weathercee @barrabest @geoff_maskell @angie_weather @newslineweather… ,"['ballintoy', 'gameofthrones']",True
padraig_mcshane,newslineweather,mentions,sat oct 01 11:16:20 +0000 2016,782177323219054592,rt @chrisibbotson11: ballintoy #ballintoy #gameofthrones @weathercee @barrabest @geoff_maskell @angie_weather @newslineweather… ,"['ballintoy', 'gameofthrones']",True
doctor_plusheva,doctor_plusheva,tweet,sat oct 01 11:18:20 +0000 2016,782177826518798336,"Шоу начинается
#ЯГреюЧокопай https://t.co/3uhxhyd9sr",['ЯГреюЧокопай'],False
anuta_anuta31,sweetarseniy,mentions,sat oct 01 11:24:07 +0000 2016,782179281933918208,"rt @sweetarseniy: обожаю смотреть на то,  как Антоха угорает на съёмках. На каждую шутку слышно его ""ПФ""",[],True
duchesskimm,benzosexuai,mentions,sat oct 01 11:26:52 +0000 2016,782179974023217152,rt @benzosexuai: she is hot and cute at the same time https://t.co/looaua1gcb,[],True
fahimp_7,lfc,mentions,sat oct 01 11:30:41 +0000 2016,782180934506414080,"rt @lfc: confirmed #lfc team v @swansofficial: karius, clyne, lovren, matip, milner, henderson, wijnaldum, lallana, mane, coutinho, firmino…",['lfc'],True
fahimp_7,swansofficial,mentions,sat oct 01 11:30:41 +0000 2016,782180934506414080,"rt @lfc: confirmed #lfc team v @swansofficial: karius, clyne, lovren, matip, milner, henderson, wijnaldum, lallana, mane, coutinho, firmino…",['lfc'],True
wan4wm,xboxfr,mentions,sat oct 01 11:34:07 +0000 2016,782181798516326400,"rt @xboxfr: rt &amp; tweet #xboxlovesgot pour tenter de gagner la #xboxone collector #gameofthrones &amp; le coffret intégral #gotfinale
https://t.…","['xboxlovesgot', 'xboxone', 'gameofthrones', 'gotfinale']",True
3zoz_alghannam,iazorahai,mentions,sat oct 01 11:42:17 +0000 2016,782183853729390592,rt @iazorahai: #قيم_اوف_ثرونز https://t.co/a1vorgwjbm,['قيم_اوف_ثرونز'],True
hunterj1194,watchersotwall,mentions,sat oct 01 11:43:56 +0000 2016,782184268986482688,rt @watchersotwall: there's still time to enter! https://t.co/wak6cnjohj,[],True
eucalyptus0822,willemijnsofie,mentions,sat oct 01 11:48:31 +0000 2016,782185422424150016,rt @willemijnsofie: love her so #marilyn #birthday https://t.co/hjw8xvvoot,"['marilyn', 'birthday']",True
marshalli1873,9gag,mentions,sat oct 01 11:51:22 +0000 2016,782186139641872384,"rt @9gag: game of frozen #jonsnow #gameofthrones
https://t.co/d2gpertbos https://t.co/dd7lqaortd","['jonsnow', 'gameofthrones']",True
anuta_anuta31,evenstites,mentions,sat oct 01 11:53:19 +0000 2016,782186630379634688,"rt @evenstites: В ""вечеринке"" Шаст драматично умирал,и когда он падал на Арса,тот его поймал и бережно так положил на пол,придерживая плечи…",[],True
robertsj685,alexthompson871,mentions,sat oct 01 11:54:21 +0000 2016,782186890413895680,"rt @alexthompson871: only 5 months to #gameofthrones, john snow will return",['gameofthrones'],True
0l1l2,0l1l2,tweet,sat oct 01 12:03:02 +0000 2016,782189075650478080,game of thrones' maisie williams: 'it's not all fun and games' ##gameofthrones https://t.co/mgoijks9ni,['gameofthrones'],False
smokacola,smokacola,tweet,sat oct 01 12:05:31 +0000 2016,782189700610138112,"holy shit, it does look like sam with a big beard and on roids. #gameofthrones https://t.co/rhis3hlhbb",['gameofthrones'],False
walkalone511,ysalfaisal,mentions,sat oct 01 12:18:03 +0000 2016,782192854710059008,rt @ysalfaisal: للتذكير اليوم بدت حملة #راح_نفلسكم .. يحسبونا بعد القرارات الاخيره راح ننساهم بالعكس والله لنطلع حرتنا فيكم .. هالص… ,['راح_نفلسكم'],True
mo_hamid1,truesoccerlife,mentions,sat oct 01 12:19:13 +0000 2016,782193148332281857,rt @truesoccerlife: he sent his friend into another town https://t.co/7zfqeqb5vr,[],True
miracristine,thedarksidebsb,mentions,sat oct 01 12:21:07 +0000 2016,782193626457792512,"rt @thedarksidebsb: for those who missed the iheartradio la live stream, no worries! @weirdworldchile recorded the full show &amp; i'll tweet y…",[],True
miracristine,weirdworldchile,mentions,sat oct 01 12:21:07 +0000 2016,782193626457792512,"rt @thedarksidebsb: for those who missed the iheartradio la live stream, no worries! @weirdworldchile recorded the full show &amp; i'll tweet y…",[],True
xinwillsarms,xinwillsarms,tweet,sat oct 01 12:22:25 +0000 2016,782193953630220292,"rhaegar targaryen è interpretato da un figone assurdo. cioè si vola, si ama.

#gameofthrones #got #devinoliver","['gameofthrones', 'got', 'devinoliver']",False
ahmedajweh1,soda2094,mentions,sat oct 01 12:25:47 +0000 2016,782194800875474944,rt @soda2094: اه والله انا دائما يجي ع بالي https://t.co/yh2vi89z6f,[],True
piech42,artbykylie,mentions,sat oct 01 12:26:56 +0000 2016,782195090286575617,a big thank you to @artbykylie for this wonderful painting. my room will look more colourful once this is framed on… https://t.co/gyafoczmvr,[],False
tra4uh,graceannewhite,mentions,sat oct 01 12:30:19 +0000 2016,782195941730385920,rt @graceannewhite: this weekend i am watching as many game of thrones episodes as i can. #gameofthrones #lazy #weekend,"['gameofthrones', 'lazy', 'weekend']",True
ritploy,minminnay,mentions,sat oct 01 12:33:03 +0000 2016,782196629570846720,rt @minminnay: ทำไมถึงพูดว่าให้เกียรติพื้นที่ส่วนตัวของคุณด้วยในเมื่อเล่นตั้งสถานะโพส์เป็นสาธารณะแบบนั้น มันส่วนตัวตรงไหนหรอ #รณกรมารยาทมีไ…,[],True
tvrecenze,tvrecenze,tweet,sat oct 01 12:46:17 +0000 2016,782199959877722112,"matka herce, které ztvárňuje hodora,má smysl pro humor. https://t.co/qbatp1gdmy #hraotruny #serialy #gameofthrones #hodor #tvrecenze","['hraotruny', 'serialy', 'gameofthrones', 'hodor', 'tvrecenze']",False
anuta_anuta31,bce_n_crazy,mentions,sat oct 01 12:46:20 +0000 2016,782199972469084161,rt @bce_n_crazy: МЫ ШАТАЛИСЬ КРУГАМИ ПО ГОРОДУ БОЛЬШЕ 2 ЧАСОВ,[],True
dasha7775439,konovalenkk,reply,sat oct 01 12:48:28 +0000 2016,782200509335793665,@konovalenkk ты случайно не в Пинске? Или это массовое давление котов на дорогах,[],False
mataeotechny_,directioner5_69,reply,sat oct 01 12:55:44 +0000 2016,782202338027208704,@directioner5_69 ахахахаа  он довольно не скоро,[],False
msaad_41,i_the10,mentions,sat oct 01 12:55:55 +0000 2016,782202384181239809,"rt @i_the10: قتال اوبريان مارتيل ضد الجبل في محاكمة تيريون
من اقوى القتالات في المسلسل بدون شك ..
#gameofthrones https://t.co/x3toquaeyn",['gameofthrones'],True
winterfellshop,winterfellshop,tweet,sat oct 01 12:59:18 +0000 2016,782203235604062208,"who like it ?
love games of thrones? visit us: https://t.co/j9avqd5qzu

#gameofthrones #gameofthronesseas ... https://t.co/y89i19n7ol","['gameofthrones', 'gameofthronesseas']",False
bladestromm,bladestromm,tweet,sat oct 01 13:02:01 +0000 2016,782203919304790016,"sy memandangnya sebagai kemapuan melihat secara komprehensif, melihat dari jarak jauh. arsitek sebenarnya terlatih dgn pola pikir spt ini",[],False
weareintroublee,weareintroublee,tweet,sat oct 01 13:29:17 +0000 2016,782210781177929729,"Лент, я наступила чёрным ботинком в белую краску. Мне пизда",[],False
700m__,abodybad,reply,sat oct 01 13:37:21 +0000 2016,782212811195813888,@abodybad https://t.co/us1znqlydj,[],False
androgen_x,kekchapkomaha,mentions,sat oct 01 13:38:15 +0000 2016,782213037696622592,"rt @kekchapkomaha: Все хотят вернуть 2007
А я хочу вернуть 2012, потому что там была надежда на конец света",[],True
serieaddict13,serieaddict13,tweet,sat oct 01 13:46:54 +0000 2016,782215214561267714,your iphone is waiting for you 40% discount https://t.co/7dkz8bygjs,[],False
diaval_d,gisy_angel,mentions,sat oct 01 13:47:13 +0000 2016,782215294261399552,happy #caturday @gisy_angel @batkat37 @suckerpunchgeek @itsnotrevenge @fairygirl03 @itsme_jessicat @queenmidas29… https://t.co/ravjssmnln,['caturday'],False
diaval_d,batkat37,mentions,sat oct 01 13:47:13 +0000 2016,782215294261399552,happy #caturday @gisy_angel @batkat37 @suckerpunchgeek @itsnotrevenge @fairygirl03 @itsme_jessicat @queenmidas29… https://t.co/ravjssmnln,['caturday'],False
diaval_d,suckerpunchgeek,mentions,sat oct 01 13:47:13 +0000 2016,782215294261399552,happy #caturday @gisy_angel @batkat37 @suckerpunchgeek @itsnotrevenge @fairygirl03 @itsme_jessicat @queenmidas29… https://t.co/ravjssmnln,['caturday'],False
diaval_d,itsnotrevenge,mentions,sat oct 01 13:47:13 +0000 2016,782215294261399552,happy #caturday @gisy_angel @batkat37 @suckerpunchgeek @itsnotrevenge @fairygirl03 @itsme_jessicat @queenmidas29… https://t.co/ravjssmnln,['caturday'],False
diaval_d,fairygirl03,mentions,sat oct 01 13:47:13 +0000 2016,782215294261399552,happy #caturday @gisy_angel @batkat37 @suckerpunchgeek @itsnotrevenge @fairygirl03 @itsme_jessicat @queenmidas29… https://t.co/ravjssmnln,['caturday'],False
diaval_d,itsme_jessicat,mentions,sat oct 01 13:47:13 +0000 2016,782215294261399552,happy #caturday @gisy_angel @batkat37 @suckerpunchgeek @itsnotrevenge @fairygirl03 @itsme_jessicat @queenmidas29… https://t.co/ravjssmnln,['caturday'],False
diaval_d,queenmidas29,mentions,sat oct 01 13:47:13 +0000 2016,782215294261399552,happy #caturday @gisy_angel @batkat37 @suckerpunchgeek @itsnotrevenge @fairygirl03 @itsme_jessicat @queenmidas29… https://t.co/ravjssmnln,['caturday'],False
dssaaksss,ebruevermore,mentions,sat oct 01 13:47:36 +0000 2016,782215390713749504,rt @ebruevermore: if ash simpson was cast as elena tvd wouldve been cancelled after s1e3,[],True
zmomopurin,chalalai07,mentions,sat oct 01 13:48:26 +0000 2016,782215600441466880,rt @chalalai07: ทีมรอดูรีรัน ค้างซะหงุดหงิดระดับล้านนน #hatelovetheseries,['hatelovetheseries'],True
yaqoob8834,q_rayan_,mentions,sat oct 01 13:49:49 +0000 2016,782215948568756224,rt @q_rayan_: موب صاحي هالادمي والله😂😂😂💔. https://t.co/apunoao96z,[],True
kitamonivd,gameofthrones,mentions,sat oct 01 13:51:37 +0000 2016,782216401532522496,"rt @gameofthrones: *clink*
pour out some dornish wine in some new #gameofthrones glassware: https://t.co/5ihxgc5pgu https://t.co/pfcgtcrqrj",['gameofthrones'],True
hardrock4ever4,ashmawe,mentions,sat oct 01 13:55:58 +0000 2016,782217496250183681,"rt @ashmawe: اول مرة اشوف كوتنيو ب القوة دى ف الالتحامات
من مفاتيح الفوز انهاردة وسد مكان لالانا بكل اقتدار 👏👏
#ynwa #lfc #epl… ","['ynwa', 'lfc', 'epl']",True
thanks__pete__,depressprince,mentions,sat oct 01 14:00:30 +0000 2016,782218637105127424,"rt @depressprince: - soulmates never die.

for @thanks__pete__ https://t.co/mxk3ixhdo9",[],True
thanks__pete__,thanks__pete__,mentions,sat oct 01 14:00:30 +0000 2016,782218637105127424,"rt @depressprince: - soulmates never die.

for @thanks__pete__ https://t.co/mxk3ixhdo9",[],True
ela1ine,ela1ine,tweet,sat oct 01 14:03:11 +0000 2016,782219312396238849,#gameofthrones releases final promo before premiere... https://t.co/mdp2m4zlv4,['gameofthrones'],False
serievorres,serievorres,tweet,sat oct 01 14:10:22 +0000 2016,782221120141492224,teen wolf saison 6 : et si les personnages de la série avaient twitter ? https://t.co/dsgpuwesxj,[],False
__mariaevg,m_mother_faker,mentions,sat oct 01 14:13:39 +0000 2016,782221946398400512,"rt @m_mother_faker: Пора уже начать учится, но https://t.co/iz3jli8y98",[],True
sensazioneviva,delilah288,reply,sat oct 01 14:18:29 +0000 2016,782223162775863296,"@delilah288 да правильно
шеру нельзя на спине он ж глубоко беременный",[],False
nekhaeeva,kekchapkomaha,mentions,sat oct 01 14:18:45 +0000 2016,782223229876334594,"rt @kekchapkomaha: @nekhaeeva друзья и нужны для нытья
Прошу тебя, не переживай
Я тебя люблю, а это самое главное)",[],True
nekhaeeva,nekhaeeva,mentions,sat oct 01 14:18:45 +0000 2016,782223229876334594,"rt @kekchapkomaha: @nekhaeeva друзья и нужны для нытья
Прошу тебя, не переживай
Я тебя люблю, а это самое главное)",[],True
anuta_anuta31,coci_banan_,mentions,sat oct 01 14:23:49 +0000 2016,782224504936431616,"rt @coci_banan_: Ох представляю, что после съёмок было.... https://t.co/zfnlazr3su",[],True
panteraxgirl,panteraxgirl,tweet,sat oct 01 14:25:21 +0000 2016,782224890803916800,l’#essaimarrive @ @ rejoignez moi dans la coalition ! #gears4 https://t.co/njf4vzi1rt,"['essaimarrive', 'gears4']",False
chemitw,amyrightside,mentions,sat oct 01 14:31:15 +0000 2016,782226375587475457,"rt @amyrightside: read about the scene so violent even game of thrones cut it, and... https://t.co/6ndi6tfqdp #gameofthrones",['gameofthrones'],True
gameofthrones1v,gameofthrones1v,tweet,sat oct 01 14:32:37 +0000 2016,782226719541342208,#gameofthrones #fit fartlek and other cool ways to spice up your cardio https://t.co/8dbejrj0m6 game of thrones,"['gameofthrones', 'fit']",False
kirstein_96,kirstein_96,tweet,sat oct 01 14:34:16 +0000 2016,782227134769168384,"Извиняй Эрен, но я убрался в твоей комнате ~",[],False
bladestromm,hariankompas,mentions,sat oct 01 15:01:24 +0000 2016,782233963087659008,dari puncak william’s torren https://t.co/ogtqvzoyoc via @hariankompas,[],False
anissira,brownjenjen,mentions,sat oct 01 15:01:41 +0000 2016,782234034386538496,rt @brownjenjen: how to pronounce ‘game of thrones’ most complicated... #gameofthrones https://t.co/zp71okpdr8,['gameofthrones'],True
martulalala_,martulalala_,tweet,sat oct 01 15:02:16 +0000 2016,782234181195689984,aquí en meereen #gameofthrones @ castell de peníscola https://t.co/upwjv6yhcr,['gameofthrones'],False
macca_robbo,boro,mentions,sat oct 01 15:12:41 +0000 2016,782236802644074496,rt @boro: 51. gooooaaaaaaaaallllll!!!!!,[],True
salooriaboy,tanmay_ayush,mentions,sat oct 01 15:15:15 +0000 2016,782237448554242048,rt @tanmay_ayush: hey bhagwan pakistan walo ko ladne k liye kuch logic or thoda sa angrezi de do😂😂😜😜 https://t.co/ozrqqrvi7j,[],True
kseniakobzon,kseniakobzon,tweet,sat oct 01 15:20:01 +0000 2016,782238648129425409,"Мне кажется, что зажить полной жизнью я смогу только, когда уйду на пенсию.",[],False
lvsthereedus,normanismylord,mentions,sat oct 01 15:22:06 +0000 2016,782239172409065472,rt @normanismylord: @lvsthereedus @wwwbigbaldhead 😍😍 https://t.co/efmvrqz9vl,[],True
